,dataset,model,fold,structural_characteristic,is_member,spearman,mae
238,AMY_BACSU,Augmented Potts,9,is_close_to_as,1,0.6445147080304539,0.3192202226363169
239,AMY_BACSU,RITA regressor,9,is_close_to_as,1,0.42374103312732425,0.39991280801605644
240,AMY_BACSU,Residue agnostic regressor,0,is_secondary,0,0.5811412880444966,0.2951780827486112
241,AMY_BACSU,Partial least squares,0,is_secondary,0,0.5804734402335615,0.32736899955010595
242,AMY_BACSU,Augmented Potts,0,is_secondary,0,0.5575322580832579,0.32626708973912855
243,AMY_BACSU,RITA regressor,0,is_secondary,0,0.3486270783864956,0.36842179065933917
244,AMY_BACSU,Residue agnostic regressor,1,is_secondary,0,0.6037168140472293,0.27486528217267636
245,AMY_BACSU,Partial least squares,1,is_secondary,0,0.6038550729767949,0.3203342234021453
246,AMY_BACSU,Augmented Potts,1,is_secondary,0,0.5716214842142199,0.30459858112167565
247,AMY_BACSU,RITA regressor,1,is_secondary,0,0.40026999166237237,0.3664659657289432
248,AMY_BACSU,Residue agnostic regressor,2,is_secondary,0,0.6388487132147681,0.3387639383547304
249,AMY_BACSU,Partial least squares,2,is_secondary,0,0.638811706251664,0.37573311575310797
250,AMY_BACSU,Augmented Potts,2,is_secondary,0,0.6006324859702824,0.34913955501162175
251,AMY_BACSU,RITA regressor,2,is_secondary,0,0.41887025670276357,0.4172198987513088
252,AMY_BACSU,Residue agnostic regressor,3,is_secondary,0,0.5871948820182366,0.2585173425132147
253,AMY_BACSU,Partial least squares,3,is_secondary,0,0.5867117395207788,0.29146031109817117
254,AMY_BACSU,Augmented Potts,3,is_secondary,0,0.558263759056062,0.2750048285532885
255,AMY_BACSU,RITA regressor,3,is_secondary,0,0.36258398049272894,0.34221384131558624
256,AMY_BACSU,Residue agnostic regressor,4,is_secondary,0,0.6618756673879969,0.2874383889916859
257,AMY_BACSU,Partial least squares,4,is_secondary,0,0.6619267344691486,0.3272380182998786
258,AMY_BACSU,Augmented Potts,4,is_secondary,0,0.5783894431167447,0.3264769016259237
259,AMY_BACSU,RITA regressor,4,is_secondary,0,0.47057148265177723,0.367850524700836
260,AMY_BACSU,Residue agnostic regressor,5,is_secondary,0,0.620457427803314,0.3218437672792912
261,AMY_BACSU,Partial least squares,5,is_secondary,0,0.6204619738951124,0.3625010326635919
262,AMY_BACSU,Augmented Potts,5,is_secondary,0,0.5741435645866371,0.3518144299398911
263,AMY_BACSU,RITA regressor,5,is_secondary,0,0.46077744356060185,0.4089412558881574
264,AMY_BACSU,Residue agnostic regressor,6,is_secondary,0,0.6253115891770173,0.26444405683088595
265,AMY_BACSU,Partial least squares,6,is_secondary,0,0.6247398090144765,0.3011239908570298
266,AMY_BACSU,Augmented Potts,6,is_secondary,0,0.5461662529700334,0.30820343304289494
267,AMY_BACSU,RITA regressor,6,is_secondary,0,0.34285766642062904,0.36055090054521827
268,AMY_BACSU,Residue agnostic regressor,7,is_secondary,0,0.6092938548836622,0.2475251160569301
269,AMY_BACSU,Partial least squares,7,is_secondary,0,0.60789133451293,0.28518042148450384
270,AMY_BACSU,Augmented Potts,7,is_secondary,0,0.5302288082655217,0.2847326483022783
271,AMY_BACSU,RITA regressor,7,is_secondary,0,0.33914472548696567,0.3378612661178219
272,AMY_BACSU,Residue agnostic regressor,8,is_secondary,0,0.671337525126788,0.279423933588619
273,AMY_BACSU,Partial least squares,8,is_secondary,0,0.6706914072044652,0.32571706809105877
